Accuracy,Validation Loss,Elapsed time,Batch Size,Learning Rate,Epochs
0.9704761904761905,0.009442386217415333,201.90517449378967,9,0.01,12
0.9865079365079366,0.0030694163870066404,128.405437707901,9,0.1,7
