Accuracy,Validation Loss,Elapsed time,Batch Size,Hidden layer,Hidden Num,Learning Rate,Epochs
0.9738888888888889,0.009035970084369183,45.192044734954834,9,1,500,0.01,6
0.9767460317460317,0.007969127967953682,38.04770040512085,9,1,500,0.1,6
0.9745238095238096,0.004542486276477575,187.31296920776367,9,5,500,0.05,11
0.9769047619047619,0.00401886273175478,124.41960978507996,9,5,500,0.01,6
0.9796031746031746,0.003240069607272744,121.2690999507904,9,5,500,0.1,6
0.11238095238095239,0.0900411307811737,413.44250893592834,9,20,500,0.05,6
0.11238095238095239,0.08998040109872818,378.0236485004425,9,20,500,0.01,6
0.0980952380952381,0.09005852788686752,375.23253893852234,9,20,500,0.1,6
0.10015873015873016,0.09007731825113297,1123.7150566577911,9,50,500,0.05,6
0.11238095238095239,0.08999530225992203,2440.3380608558655,9,50,500,0.01,6
0.10261904761904762,0.0901479572057724,1397.7948143482208,9,50,500,0.1,6
0.9725396825396826,0.009632905945181847,77.52125978469849,9,1,600,0.05,9
0.973015873015873,0.009122510440647602,53.860334157943726,9,1,600,0.01,6
0.9765079365079365,0.007852621376514435,52.715171813964844,9,1,600,0.1,6
0.9744444444444444,0.004573265090584755,246.22679924964905,9,5,600,0.05,10
0.9769047619047619,0.004078661557286978,162.05921959877014,9,5,600,0.01,6
0.9796825396825397,0.0033685683738440275,161.00770020484924,9,5,600,0.1,6
0.11238095238095239,0.09003499895334244,742.6637740135193,9,20,600,0.05,6
0.11238095238095239,0.08998199552297592,653.2489387989044,9,20,600,0.01,6
0.10285714285714286,0.09018819779157639,642.0713963508606,9,20,600,0.1,6
0.11238095238095239,0.09006957709789276,1805.1582741737366,9,50,600,0.05,6
0.11238095238095239,0.08997843414545059,1752.9410643577576,9,50,600,0.01,6
0.10015873015873016,0.09011750668287277,1737.5678524971008,9,50,600,0.1,6
0.9648412698412698,0.011325343511998653,31.97969675064087,15,1,350,0.05,9
0.966984126984127,0.010776539333164692,22.30491805076599,15,1,350,0.01,6
0.9725396825396826,0.009142698720097542,22.214064121246338,15,1,350,0.1,6
0.9692063492063492,0.005589260719716549,108.33562850952148,15,5,350,0.05,13
0.9721428571428572,0.0051235780119895935,54.92557883262634,15,5,350,0.01,6
0.9777777777777777,0.003956933971494436,55.02615141868591,15,5,350,0.1,6
0.11238095238095239,0.08999201655387878,190.59074878692627,15,20,350,0.05,6
0.11238095238095239,0.08997499197721481,188.70444202423096,15,20,350,0.01,6
0.11238095238095239,0.09001114964485168,184.10589408874512,15,20,350,0.1,6
0.0980952380952381,0.09000477194786072,495.25128269195557,15,50,350,0.05,6
0.11238095238095239,0.08997560292482376,509.12963366508484,15,50,350,0.01,6
0.11238095238095239,0.0900331661105156,534.6958937644958,15,50,350,0.1,6
0.9667460317460318,0.01122408639639616,37.20984745025635,15,1,500,0.05,9
0.9684920634920635,0.01068540383130312,25.847562789916992,15,1,500,0.01,6
0.9721428571428572,0.009053288027644157,25.914395332336426,15,1,500,0.1,6
0.9696825396825397,0.005650720093399286,158.38395190238953,15,5,500,0.05,12
0.9721428571428572,0.005154066253453493,84.40662097930908,15,5,500,0.01,6
0.9773015873015873,0.0037699928507208824,84.13970303535461,15,5,500,0.1,6
0.11238095238095239,0.09001536667346954,337.2299201488495,15,20,500,0.05,6
0.11238095238095239,0.08999127149581909,311.5519151687622,15,20,500,0.01,6
0.09746031746031746,0.09006956219673157,310.36870670318604,15,20,500,0.1,6
0.09746031746031746,0.090009905397892,904.518009185791,15,50,500,0.05,6
0.11238095238095239,0.0899801179766655,1116.6003649234772,15,50,500,0.01,6
0.11238095238095239,0.0900074765086174,1039.8041191101074,15,50,500,0.1,6
0.9664285714285714,0.010872694663703442,48.324958086013794,15,1,600,0.05,10
0.9681746031746031,0.010310034267604351,30.548474550247192,15,1,600,0.01,6
0.974920634920635,0.00875615980476141,30.381893157958984,15,1,600,0.1,6
0.9696031746031746,0.005562412086874247,219.9179322719574,15,5,600,0.05,12
0.971984126984127,0.005071224644780159,115.82818603515625,15,5,600,0.01,6
0.9779365079365079,0.003643514821305871,115.07664060592651,15,5,600,0.1,6
0.11238095238095239,0.09000815451145172,541.4837923049927,15,20,600,0.05,6
0.11238095238095239,0.08998240530490875,504.87371850013733,15,20,600,0.01,6
0.11238095238095239,0.09001697599887848,487.02065110206604,15,20,600,0.1,6
0.11238095238095239,0.08998385816812515,1370.3340859413147,15,50,600,0.05,6
0.11238095238095239,0.08997936546802521,1514.1874506473541,15,50,600,0.01,6
0.11238095238095239,0.0900496244430542,1568.2905821800232,15,50,600,0.1,6
0.9567460317460318,0.013192295096814632,32.633519411087036,30,1,350,0.05,11
0.9592063492063492,0.01268941443413496,17.78053069114685,30,1,350,0.01,6
0.967936507936508,0.010403393767774105,18.39086651802063,30,1,350,0.1,6
0.9565079365079365,0.008218455128371716,137.93374943733215,30,5,350,0.05,15
0.9603174603174603,0.007598266936838627,58.65579128265381,30,5,350,0.01,6
0.9715079365079365,0.0050898343324661255,59.32633662223816,30,5,350,0.1,6
0.11238095238095239,0.08999388664960861,260.9540717601776,30,20,350,0.05,6
0.11238095238095239,0.08997658640146255,250.8918900489807,30,20,350,0.01,6
0.10261904761904762,0.09001155197620392,249.43288826942444,30,20,350,0.1,6
0.11238095238095239,0.0900118499994278,643.8521158695221,30,50,350,0.05,6
0.11238095238095239,0.08997464179992676,548.956663608551,30,50,350,0.01,6
0.10261904761904762,0.09002445638179779,561.1893255710602,30,50,350,0.1,6
0.9581746031746031,0.012978545390069485,37.91391062736511,30,1,500,0.05,11
0.9597619047619048,0.012506043538451195,22.14629817008972,30,1,500,0.01,6
0.9703174603174604,0.010199541226029396,19.72819685935974,30,1,500,0.1,6
0.9601587301587302,0.007711268495768309,169.92452311515808,30,5,500,0.05,15
0.962936507936508,0.007165085524320602,73.0577962398529,30,5,500,0.01,6
0.9744444444444444,0.004873359110206366,76.65073299407959,30,5,500,0.1,6
0.10261904761904762,0.09001071006059647,367.209636926651,30,20,500,0.05,6
0.11238095238095239,0.089972585439682,333.40077543258667,30,20,500,0.01,6
0.11238095238095239,0.09000357985496521,340.32307744026184,30,20,500,0.1,6
0.11238095238095239,0.08999286592006683,930.9657211303711,30,50,500,0.05,6
0.11238095238095239,0.08997443318367004,999.5326235294342,30,50,500,0.01,6
0.11238095238095239,0.08999805152416229,1021.4088265895844,30,50,500,0.1,6
0.9562698412698413,0.013370598666369915,45.81385397911072,30,1,600,0.05,10
0.9584126984126984,0.012826397083699703,29.086098670959473,30,1,600,0.01,6
0.9695238095238096,0.010305332951247692,28.280335187911987,30,1,600,0.1,6
0.9567460317460318,0.008198545314371586,278.3009877204895,30,5,600,0.05,14
0.9603174603174603,0.007592170033603907,125.38855171203613,30,5,600,0.01,6
0.9732539682539683,0.005066810175776482,124.61859726905823,30,5,600,0.1,6
0.11238095238095239,0.08998890221118927,519.2152414321899,30,20,600,0.05,6
0.11238095238095239,0.08997324854135513,447.5632083415985,30,20,600,0.01,6
0.11238095238095239,0.09004900604486465,369.8358368873596,30,20,600,0.1,6
0.11238095238095239,0.09000565856695175,980.8102734088898,30,50,600,0.05,6
